A3M9BQ35J9DI4I:3X65QVEQI53S3M68QGH1Z0UR3DKCLY,8,1612802914510,"{""phase"": ""TEST"", ""folder"": ""17"", ""object1"": ""buddha"", ""object2"": ""star_smooth"", ""response"": ""star_smooth"", ""hit"": false, ""rt"": 4466}"
A3M9BQ35J9DI4I:3X65QVEQI53S3M68QGH1Z0UR3DKCLY,9,1612802917226,"{""phase"": ""TEST"", ""folder"": ""06"", ""object1"": ""cap"", ""object2"": ""star_smooth"", ""response"": ""cap"", ""hit"": false, ""rt"": 2715}"
A3M9BQ35J9DI4I:3X65QVEQI53S3M68QGH1Z0UR3DKCLY,10,1612802921234,"{""phase"": ""TEST"", ""folder"": ""02"", ""object1"": ""lucy"", ""object2"": ""star_smooth"", ""response"": ""star_smooth"", ""hit"": false, ""rt"": 4006}"
A3M9BQ35J9DI4I:3X65QVEQI53S3M68QGH1Z0UR3DKCLY,11,1612802925820,"{""phase"": ""TEST"", ""folder"": ""07"", ""object1"": ""bunny"", ""object2"": ""dragon"", ""response"": ""bunny"", ""hit"": false, ""rt"": 4584}"
A3M9BQ35J9DI4I:3X65QVEQI53S3M68QGH1Z0UR3DKCLY,12,1612802929459,"{""phase"": ""TEST"", ""folder"": ""02"", ""object1"": ""buddha"", ""object2"": ""dragon"", ""response"": ""dragon"", ""hit"": false, ""rt"": 3638}"
A3M9BQ35J9DI4I:3X65QVEQI53S3M68QGH1Z0UR3DKCLY,13,1612802929461,"{""phase"": ""postquestionnaire"", ""status"": ""begin""}"
A3M9BQ35J9DI4I:3X65QVEQI53S3M68QGH1Z0UR3DKCLY,14,1612803532769,"{""phase"": ""postquestionnaire"", ""status"": ""submit""}"
A9QK84HBU3FX3:3NGI5ARFTYLY74B82BLOZLKK4Q4P1T,0,1612809704069,"{""phase"": ""INSTRUCTIONS"", ""templates"": [""instructions/instruct-1.html"", ""instructions/instruct-ready.html""], ""action"": ""Begin""}"
A9QK84HBU3FX3:3NGI5ARFTYLY74B82BLOZLKK4Q4P1T,1,1612809710265,"{""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-1.html"", ""indexOf"": 0, ""action"": ""NextPage"", ""viewTime"": 6193}"
A9QK84HBU3FX3:3NGI5ARFTYLY74B82BLOZLKK4Q4P1T,2,1612809712023,"{""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-ready.html"", ""indexOf"": 1, ""action"": ""FinishInstructions"", ""viewTime"": 1755}"
A9QK84HBU3FX3:3NGI5ARFTYLY74B82BLOZLKK4Q4P1T,3,1612809742417,"{""phase"": ""TEST"", ""folder"": ""17"", ""object1"": ""lucy"", ""object2"": ""star_smooth"", ""response"": ""lucy"", ""hit"": false, ""rt"": 29338}"
